Date,Predicted,Lower_Bound,Upper_Bound,Trend,Daily_Seasonality,Weekly_Seasonality
2017-07-01 22:25:00,77.71523877454388,27.45189033984777,120.88718798093929,61.48651066039892,16.30031036205844,-0.07158224791348267
2017-07-01 22:30:00,77.55099698388503,26.763534911635688,121.72177514885225,61.49581703135726,16.124493661256697,-0.06931370872892333
2017-07-01 22:35:00,77.37477501693004,27.170547063112256,120.45016914503765,61.50512340231559,15.936704063223265,-0.06705244860881125
2017-07-01 22:40:00,77.18639198108687,27.141117651631895,119.66551738387552,61.51442977327393,15.73676107375874,-0.06479886594579815
2017-07-01 22:45:00,76.9856881083502,26.318893868455323,121.07005904756006,61.52373614423228,15.524505322380167,-0.06255335826224519
2017-07-01 22:50:00,76.77252799679792,25.157009602460437,119.60806981912057,61.53304251519058,15.299801803794997,-0.06031632218766192
2017-07-01 22:55:00,76.54680372878887,25.587965258689483,119.95844817132199,61.54234888614891,15.06254299603535,-0.05808815339538306
2017-07-01 23:00:00,76.3084378386052,26.176110734930074,120.39952610756256,61.55165525710725,14.81265182808281,-0.05586924658486274
2017-07-01 23:05:00,76.05738610841388,24.691499523468842,118.34274851890365,61.5609616280656,14.550084475805928,-0.053659995457651294
2017-07-01 23:10:00,75.7936401616235,25.173792449457302,119.43769443881772,61.57026799902392,14.274832955247975,-0.051460792648395
2017-07-01 23:15:00,75.51722983565699,23.58443365483673,118.63768714918827,61.57957436998227,13.986927495385707,-0.04927202971098472
2017-07-01 23:20:00,75.22822530986531,23.186335298193715,118.35943513548014,61.58888074094059,13.686438665995121,-0.047094097070408694
2017-07-01 23:25:00,74.92673897218539,24.16863253055544,117.70470405018055,61.59818711189894,13.373479244291946,-0.04492738400548929
2017-07-01 23:30:00,74.6129270033043,24.34010890990635,117.88896291287243,61.60749348285724,13.048205799034653,-0.042772278587588676
2017-07-01 23:35:00,74.28699066561352,21.776262370316246,117.04917255512846,61.616799853815586,12.710819979456575,-0.04062916765864429
2017-07-01 23:40:00,73.9491772831463,23.247864200407676,116.64863690068621,61.626106224773906,12.361569495166918,-0.0384984367945283
2017-07-01 23:45:00,73.59978089889425,21.996767622791747,117.98371206102732,61.635412595732255,12.000748773432713,-0.0363804702707165
2017-07-01 23:50:00,73.23914260839685,22.105209937706167,115.13515375729799,61.644718966690576,11.628699292728907,-0.0342756510226381
2017-07-01 23:55:00,72.86765055264168,22.662745598500813,116.64453230915231,61.654025337648925,11.245809575595812,-0.03218436060305329
2017-07-02 00:00:00,72.48573957750868,21.348231978310753,115.31812437409553,61.663331708607245,10.852514848058775,-0.030106979157336552
2017-07-02 00:05:00,72.0938905511425,21.564329833780857,117.60846102188292,61.672638079565594,10.449296356975477,-0.0280438853985763
2017-07-02 00:10:00,71.69262934504471,20.36667710720573,115.96320408871745,61.681944450523915,10.036680351064476,-0.025995456543680257
2017-07-02 00:15:00,71.2825254818214,20.226185070245183,114.4942364170478,61.69125082148224,9.615236728638598,-0.023962068299445607
2017-07-02 00:20:00,70.86419045495701,19.485534550866337,115.06619137762536,61.70055719244056,9.185577357333047,-0.021944094816599414
2017-07-02 00:25:00,70.43827573454786,20.051195494207796,113.14749902555944,61.70986356339891,8.748354079822253,-0.01994190867330762
2017-07-02 00:30:00,70.0054704615887,19.353997065343883,113.15348274812985,61.71916993435723,8.304256408044505,-0.0179558808130393
2017-07-02 00:35:00,69.5664988577024,17.645405614766155,112.90445471367205,61.72847630531558,7.854008932921098,-0.01598638053428292
2017-07-02 00:40:00,69.12211735316939,17.216170811623922,112.21940270258271,61.7377826762739,7.398368452333371,-0.014033775437884331
2017-07-02 00:45:00,68.67311146088807,16.976586957292966,112.99958619704553,61.74708904723225,6.938120845069737,-0.012098431413918736
2017-07-02 00:50:00,68.220292411297,18.779677499164862,110.6299132052226,61.7563954181906,6.474077705689443,-0.010180712583051274
2017-07-02 00:55:00,67.76449357546353,17.076626769024216,111.93374312292839,61.7657017891489,6.007072767594414,-0.008280981279775976
2017-07-02 01:00:00,67.30656669410249,16.84057996934859,111.98446739677155,61.77500816010722,5.5379581320034585,-0.006399598008191202
2017-07-02 01:05:00,66.84737794231269,15.000517239192646,109.70673795526616,61.78431453106557,5.067600332675752,-0.004536921428630333
2017-07-02 01:10:00,66.387803855502,15.156717787400359,110.34874119454435,61.79362090202389,4.596876261773268,-0.002693308295163953
2017-07-02 01:15:00,65.92872714060616,14.189380757766582,109.36226741697374,61.80292727298224,4.126668981066127,-0.0008691134422090102
2017-07-02 01:20:00,65.47103241105931,14.550587955334912,110.75019158837641,61.81223364394059,3.6578634568588604,0.0009353102598640959
2017-07-02 01:25:00,65.0156018601729,13.043050878735924,108.27439755009678,61.82154001489891,3.1913422333485824,0.002719611925398697
2017-07-02 01:30:00,64.563310916961,14.023747170764572,110.10752737337741,61.83084638585726,2.7279810884134585,0.004483442690281915
2017-07-02 01:35:00,64.11502390422895,12.670510682778001,108.77769808142021,61.840152756815556,2.2686446916625207,0.006226455750871021
2017-07-02 01:40:00,63.671589734307894,11.771811775483357,108.27223209261895,61.849459127773905,1.8141823001375132,0.007948306396472246
2017-07-02 01:45:00,63.233837670624204,11.709060664040118,107.24284329628777,61.858765498732225,1.3654235198665017,0.009648652025478084
2017-07-02 01:50:00,62.80257318306196,11.04669118916569,107.15792643229375,61.868071869690574,0.9231741611714683,0.011327152199918034
2017-07-02 01:55:00,62.37857393083678,10.20374292191781,105.62923048741936,61.877378240648895,0.4882122215248034,0.012983468663078965
2017-07-02 02:00:00,61.9625858913656,9.784313731014752,106.05418119570976,61.886684611607244,0.06128401439034186,0.014617265368017418
